   -0.02002 ;   1.935e-09
   -0.03002 ;   1.738e-09
   -0.04003 ;   1.578e-09
   -0.05004 ;   1.447e-09
   -0.06005 ;   1.334e-09
   -0.07005 ;   1.268e-09
   -0.08006 ;   1.221e-09
   -0.09007 ;   1.109e-09
    -0.1001 ;   1.137e-09
    -0.1101 ;   1.099e-09
    -0.1201 ;    1.08e-09
    -0.1301 ;    1.09e-09
    -0.1401 ;    1.08e-09
    -0.1501 ;   1.062e-09
    -0.1601 ;   1.033e-09
    -0.1701 ;   9.864e-10
    -0.1801 ;   9.958e-10
    -0.1901 ;   1.033e-09
    -0.2002 ;   1.184e-09
    -0.2102 ;   1.202e-09
    -0.2202 ;   1.259e-09
    -0.2302 ;   1.409e-09
    -0.2402 ;   1.484e-09
    -0.2502 ;   1.578e-09
    -0.2602 ;   1.588e-09
    -0.2702 ;   1.625e-09
    -0.2802 ;   1.719e-09
    -0.2902 ;     1.7e-09
    -0.3002 ;   1.785e-09
    -0.3102 ;   1.776e-09
    -0.3202 ;   1.823e-09
    -0.3303 ;   1.888e-09
    -0.3403 ;   1.916e-09
    -0.3503 ;   1.907e-09
    -0.3603 ;   1.898e-09
    -0.3703 ;   1.945e-09
    -0.3803 ;   1.945e-09
    -0.3903 ;   1.992e-09
    -0.4003 ;   2.029e-09
    -0.4103 ;   2.029e-09
    -0.4203 ;   2.057e-09
    -0.4303 ;   2.133e-09
    -0.4403 ;   2.151e-09
    -0.4503 ;   2.236e-09
    -0.4604 ;   2.283e-09
    -0.4704 ;    2.32e-09
    -0.4804 ;   2.349e-09
    -0.4904 ;   2.386e-09
    -0.5004 ;   2.499e-09
    -0.4904 ;   2.536e-09
    -0.4804 ;   2.593e-09
    -0.4704 ;   2.687e-09
    -0.4604 ;   2.677e-09
    -0.4503 ;   2.743e-09
    -0.4403 ;   2.828e-09
    -0.4303 ;   2.865e-09
    -0.4203 ;   2.893e-09
    -0.4103 ;   2.922e-09
    -0.4003 ;   2.969e-09
    -0.3903 ;   3.063e-09
    -0.3803 ;   3.044e-09
    -0.3703 ;    3.11e-09
    -0.3603 ;   3.157e-09
    -0.3503 ;   3.175e-09
    -0.3403 ;   3.185e-09
    -0.3303 ;    3.26e-09
    -0.3202 ;   3.269e-09
    -0.3102 ;   3.307e-09
    -0.3002 ;    3.42e-09
    -0.2902 ;   3.391e-09
    -0.2802 ;   3.448e-09
    -0.2702 ;   3.485e-09
    -0.2602 ;   3.523e-09
    -0.2502 ;   3.579e-09
    -0.2402 ;   3.542e-09
    -0.2302 ;   3.579e-09
    -0.2202 ;   3.617e-09
    -0.2102 ;   3.589e-09
    -0.2002 ;   3.617e-09
    -0.1901 ;   3.673e-09
    -0.1801 ;   3.683e-09
    -0.1701 ;   3.777e-09
    -0.1601 ;   3.852e-09
    -0.1501 ;    3.88e-09
    -0.1401 ;   4.011e-09
    -0.1301 ;   4.068e-09
    -0.1201 ;   4.143e-09
    -0.1101 ;   4.181e-09
    -0.1001 ;   4.284e-09
   -0.09007 ;   4.406e-09
   -0.08006 ;   4.556e-09
   -0.07005 ;   4.725e-09
   -0.06005 ;   4.829e-09
   -0.05004 ;   5.017e-09
   -0.04003 ;   5.242e-09
   -0.03002 ;   5.439e-09
   -0.02002 ;   5.731e-09
   -0.01001 ;   5.965e-09
          0 ;   6.219e-09
